X,Y,Cluster
5.154826,-8.864840,2
-0.987229,1.958798,0
-7.729213,9.165945,1
-1.785766,-7.365901,3
-0.588143,0.535019,0
4.621907,-8.502322,2
-1.812806,-7.218070,3
-7.186194,8.987986,1
-1.238464,0.543289,0
-1.304739,-7.473565,3
4.549095,-7.864459,2
-1.284064,-6.318100,3
4.535963,-8.667930,2
4.966367,-8.918890,2
-1.180097,-7.477263,3
-6.835413,8.721844,1
-0.613858,0.695978,0
3.949434,-8.593794,2
-7.447484,8.557323,1
-1.284062,-7.323906,3
-1.268336,-6.846981,3
-0.312203,1.703433,0
5.830389,-8.198027,2
0.245030,2.657192,0
-8.304690,9.015003,1
-1.940809,-6.460695,3
5.814792,-8.617592,2
-6.857086,8.831964,1
4.814147,-8.733738,2
5.662767,-7.324241,2
-0.985897,2.046542,0
-0.649046,0.680541,0
5.518701,-9.160603,2
-8.212185,8.938937,1
0.384952,0.983347,0
-2.522919,-8.627300,3
6.005245,-8.276572,2
5.917469,-7.974905,2
5.289320,-8.871524,2
-2.146388,-6.799844,3
-1.982935,-6.826309,3
-0.357077,2.237153,0
-1.140043,1.679925,0
-0.484653,1.193861,0
4.387917,-8.853510,2
-0.844696,-6.858448,3
5.059011,-9.364233,2
-6.691781,9.454193,1
-0.584500,2.162728,0
-0.751981,1.836627,0
4.708828,-7.961532,2
4.999596,-7.717430,2
-1.347968,-7.224604,3
4.193233,-8.064549,2
-7.385167,8.686254,1
-1.299628,-7.508464,3
-1.132783,-6.600040,3
-1.847312,-7.302896,3
-0.213138,1.442984,0
-7.940456,9.599141,1
4.631126,-8.148834,2
-2.874694,-7.449687,3
-0.940044,1.698682,0
-0.759670,2.639546,0
-1.006573,-7.190134,3
-0.631170,1.277586,0
-2.305590,-6.806954,3
-2.645508,-6.275648,3
-7.788892,9.055521,1
-0.122469,1.355270,0
-7.545129,9.239197,1
4.821048,-7.992306,2
-1.214901,-7.262668,3
4.074193,-9.388734,2
-6.189041,9.115781,1
-1.980465,-6.869165,3
0.795651,2.396515,0
-0.095986,1.125166,0
-6.946690,9.061511,1
-7.104202,8.925111,1
-0.539468,3.265697,0
-5.530612,8.674256,1
-5.615020,9.157313,1
-2.612050,-7.435480,3
-7.452296,8.965721,1
4.948895,-9.081941,2
-1.464401,-8.075069,3
5.298678,-7.741477,2
-8.077780,8.788959,1
-7.589261,8.403417,1
-1.820246,1.105259,0
6.448812,-7.204000,2
5.175861,-9.532548,2
5.460538,-8.190382,2
4.388298,-7.693987,2
0.333080,0.928425,0
-7.838798,8.999790,1
-0.600453,1.282936,0
4.868962,-8.263631,2
6.506446,-8.015240,2
-1.343606,-6.310540,3
4.969187,-8.359609,2
-0.190653,1.686901,0
-7.648183,7.760727,1
3.544475,-8.685713,2
0.240728,0.559369,0
-1.151787,1.294118,0
5.161978,-7.719892,2
-0.852704,2.462155,0
-7.751819,8.792024,1
-1.553448,-8.236866,3
5.123154,-8.719440,2
-7.172226,9.329185,1
4.640293,-8.994724,2
-6.499308,8.395566,1
-1.180318,2.515962,0
-2.070349,-6.710988,3
-1.629394,-6.672758,3
0.295160,2.412930,0
-1.821711,-7.120093,3
-2.635042,-6.779943,3
-1.983614,-7.472205,3
6.053544,-7.493134,2
-0.613623,-6.927111,3
-0.405471,0.811031,0
-0.406225,2.102571,0
0.230153,2.116109,0
5.387905,-8.331137,2
-8.296819,8.538342,1
-7.800117,8.891113,1
-6.835866,8.485064,1
-7.166584,9.000054,1
-1.097597,-7.107586,3
-1.635863,-7.672432,3
-0.734187,2.320112,0
-2.081023,-7.025136,3
-1.926674,-7.201035,3
-7.639863,8.753125,1
5.117924,-8.175757,2
-1.073643,-6.921429,3
5.004503,-8.225799,2
4.711352,-9.105680,2
0.089829,2.567998,0
-1.900442,-7.030524,3
-0.940908,-7.851058,3
-0.948375,-7.085859,3
-0.711705,1.690506,0
4.979703,-7.950402,2
-2.089097,-7.799612,3
5.688444,-8.940434,2
5.350678,-9.364644,2
-0.748779,2.154561,0
-6.657062,8.665148,1
-2.501153,-6.930198,3
-0.151358,1.559812,0
6.114940,-8.116526,2
-7.348202,8.659035,1
-1.692144,-7.161447,3
-7.489622,7.822197,1
-1.172671,-7.743566,3
-2.194972,-7.383754,3
-1.604625,-6.268106,3
-0.873661,3.010904,0
-8.394696,8.660516,1
-7.128161,8.358290,1
-0.635096,1.516162,0
4.774823,-8.365215,2
-1.862506,-6.602253,3
-1.414719,-7.669392,3
-1.726191,-7.366391,3
-0.714277,0.496437,0
-0.838597,2.331270,0
-1.993657,-7.363662,3
-1.393506,-7.607287,3
-0.225036,1.768023,0
-2.095194,-7.366603,3
4.820753,-8.123584,2
-0.501798,2.165907,0
4.419040,-9.146111,2
-1.210946,-6.847354,3
5.536285,-8.760729,2
-0.421145,1.597071,0
-1.271725,1.908692,0
5.781220,-8.668983,2
-1.952939,-7.314633,3
-1.443063,2.204376,0
-1.137598,2.410544,0
-2.785509,-5.589583,3
4.844915,-9.607325,2
-7.258801,10.102719,1
6.022862,-8.782939,2
-1.596886,2.859568,0
-1.063044,0.934470,0
-7.007658,9.373485,1
-2.074883,-7.491545,3
-0.245765,1.231576,0
-1.668904,-6.900163,3
4.797615,-9.362761,2
-7.022906,8.725380,1
-7.405343,8.962794,1
5.810054,-9.869184,2
0.029489,2.083321,0
0.145937,0.838109,0
5.813828,-9.207148,2
0.464382,1.781279,0
-5.810125,9.379196,1
5.683282,-9.200410,2
-2.085366,-7.100276,3
-0.318758,1.365556,0
-0.744140,1.544344,0
5.676980,-8.351933,2
5.840237,-8.729525,2
0.291447,2.323408,0
-2.289207,-6.848353,3
-8.083552,8.258572,1
-1.278054,2.262820,0
-0.222470,1.930244,0
-0.930961,-6.041145,3
-7.263082,10.092072,1
-0.468625,1.376063,0
-8.331877,7.999465,1
-6.942655,8.893428,1
-0.229381,1.680714,0
-2.049549,-7.016771,3
0.005995,2.371291,0
-7.140750,7.914226,1
-1.601695,-7.008332,3
5.220095,-9.624690,2
-7.661296,9.114238,1
4.974996,-8.758895,2
-2.542628,1.429612,0
0.353341,1.821053,0
4.572701,-9.855458,2
-0.136048,1.119089,0
-8.289658,8.429583,1
-2.248066,-6.937750,3
6.041872,-8.561296,2
-1.760781,-7.491397,3
-7.443755,9.022018,1
-1.315214,1.633872,0
-7.138243,10.626874,1
5.818290,-8.105836,2
6.097760,-7.831582,2
5.037389,-8.871594,2
5.367584,-9.362141,2
5.925349,-9.005000,2
5.963670,-7.884350,2
-1.650241,-6.281487,3
-7.404725,8.657670,1
5.249541,-8.489996,2
5.725959,-8.475909,2
-8.012254,8.983106,1
5.905110,-8.979571,2
5.393357,-9.582466,2
-1.755779,-7.643937,3
-1.903375,-7.765270,3
-1.276124,1.836996,0
-6.942555,8.690442,1
-7.779559,9.261049,1
-7.090837,8.527614,1
5.055568,-8.045560,2
-0.418959,2.508297,0
-3.174952,-7.426817,3
-0.599930,1.270669,0
-1.294500,0.989958,0
-6.638482,9.062515,1
-7.932815,8.570854,1
-7.720150,9.572201,1
-0.427258,-6.168659,3
6.052859,-7.387122,2
5.378125,-8.236340,2
-1.013686,1.446654,0
-0.504537,1.894679,0
5.095984,-8.850621,2
4.605875,-9.461761,2
-1.133532,-7.387399,3
-0.919804,2.401101,0
-1.851712,-6.848244,3
-1.897599,-7.055284,3
-6.402365,9.478113,1
-7.515398,8.858621,1
-7.326307,8.387534,1
-7.049324,9.160567,1
-6.918569,9.021090,1
-7.649505,8.765124,1
4.838224,-8.667601,2
-0.935873,-7.133284,3
-2.152277,-5.823685,3
5.215028,-9.000114,2
4.989824,-8.425879,2
-0.661639,2.293363,0
-6.705782,9.681245,1
-3.187169,-6.394747,3
-7.220648,9.282238,1
4.640733,-8.542640,2
-6.846031,9.021713,1
-6.932515,9.710855,1
-2.753499,-7.753378,3
-0.180860,1.768901,0
-2.284400,-6.393583,3
-2.296074,-6.522519,3
-2.417403,-6.428503,3
-2.481956,-7.403043,3
-6.917786,8.294037,1
5.539290,-8.651810,2
4.487262,-7.543863,2
5.386450,-9.152002,2
-2.245115,-7.220294,3
-1.083785,2.598256,0
-2.548215,-7.610002,3
-5.718550,9.186550,1
-1.305499,2.068499,0
-2.149995,-8.466894,3
-0.132880,1.525154,0
0.180753,1.450974,0
-2.944047,-7.197511,3
-0.711239,2.129482,0
-0.788004,2.654150,0
3.992166,-8.914001,2
-1.030534,-7.182569,3
-7.181886,8.103067,1
5.039485,-8.280087,2
-8.023228,7.926018,1
-7.397058,9.465528,1
-1.154731,2.277745,0
0.293510,2.340620,0
4.302351,-9.162087,2
-2.242531,-6.313613,3
-7.296573,9.288991,1
-7.861583,9.363702,1
-2.016912,-6.536922,3
-7.725305,8.718819,1
5.006661,-9.071943,2
4.961946,-8.435860,2
0.727237,2.375682,0
-0.971815,2.095902,0
-2.533460,-6.681140,3
-2.529890,-6.921375,3
5.018437,-8.368020,2
-2.008996,-7.387650,3
-0.744938,1.421673,0
-2.089079,-7.229064,3
-0.505205,1.112178,0
5.793363,-8.007863,2
-2.432945,-7.086867,3
-0.648976,1.930375,0
-7.115393,8.768449,1
4.900557,-8.111001,2
-0.447872,1.142556,0
-0.846365,1.812686,0
4.187170,-8.891227,2
-0.144709,2.309973,0
-0.830991,2.724643,0
-1.421214,-6.674956,3
-8.098461,9.298627,1
0.330331,1.097451,0
5.066796,-8.990102,2
-1.594459,-7.667511,3
-2.374620,-6.717223,3
-1.534507,-6.778390,3
-0.788422,2.606571,0
-2.749374,-6.456298,3
-1.562753,-6.920763,3
-1.627468,-7.168031,3
5.322747,-7.753863,2
-0.597323,2.328453,0
-0.979396,2.643138,0
5.478333,-8.307842,2
-1.765412,-7.350719,3
-7.913502,8.137043,1
-8.598463,9.060324,1
5.052450,-7.387208,2
-1.317098,-7.292723,3
-0.805632,1.844491,0
4.992909,-8.240051,2
5.285313,-8.103169,2
-2.496828,-5.579226,3
4.894948,-7.765876,2
-0.371608,2.002306,0
5.767367,-9.215352,2
3.164841,-9.041659,2
-6.465069,8.492891,1
-0.514039,2.517515,0
0.161266,2.037892,0
-1.470568,1.388326,0
6.041644,-8.227242,2
4.488920,-8.331616,2
-0.715417,1.092505,0
5.029462,-8.371083,2
-1.695235,2.498066,0
-7.117953,8.654411,1
-8.347597,10.355235,1
-2.972915,-8.135887,3
-7.805264,10.523699,1
3.944196,-8.138003,2
5.147304,-7.620876,2
-0.847843,-7.547188,3
-1.776822,-8.028368,3
0.195380,1.903702,0
-0.446478,3.066400,0
5.186454,-9.143558,2
-2.503864,-7.430635,3
5.660755,-9.243470,2
-0.393908,2.739409,0
-7.336563,8.186916,1
-1.024606,1.878714,0
-2.455868,-6.974597,3
-0.108395,1.642181,0
-2.112774,-7.458470,3
-7.212281,8.969054,1
-1.833491,-6.839863,3
-8.573976,9.696902,1
4.541872,-8.773761,2
-2.237744,-6.817399,3
4.597598,-8.681285,2
-0.445079,2.205869,0
-7.997161,9.932010,1
-7.734949,8.493904,1
-1.885142,-6.253199,3
-6.703124,7.793913,1
0.353294,2.912208,0
-7.587155,9.131356,1
-6.624040,8.364400,1
-1.841552,-8.120708,3
4.564728,-8.994877,2
5.699611,-9.717855,2
-8.726374,8.213014,1
-1.733630,1.952240,0
-1.989237,-6.950001,3
4.166935,-8.576262,2
-0.320761,3.208769,0
-1.404625,1.788324,0
-7.586106,9.332859,1
5.517739,-9.446181,2
4.809495,-9.087672,2
0.335641,0.975951,0
-8.077230,8.323477,1
-0.393475,2.428551,0
5.714742,-8.198305,2
-8.461934,7.723164,1
0.146867,1.229839,0
-7.424042,8.149983,1
-5.925827,8.574680,1
-7.642944,8.234336,1
-7.554036,8.055347,1
-5.927475,8.719327,1
-1.162391,1.449207,0
4.794212,-8.383069,2
-0.183896,1.789029,0
5.124443,-7.950198,2
4.198259,-9.208883,2
-7.753349,8.602425,1
-6.780103,8.288810,1
-8.184282,9.552272,1
-2.355802,-6.560711,3
-1.015638,2.161750,0
-0.543828,2.129982,0
4.949105,-7.994799,2
-1.853985,-7.653028,3
5.129630,-8.698781,2
5.391278,-8.277503,2
-1.392511,1.236719,0
5.873217,-8.128688,2
-0.228017,2.215941,0
-2.285388,-7.761137,3
-2.245498,-7.442585,3
-2.613402,-7.420413,3
4.671507,-8.424404,2
-7.013110,10.695403,1
-1.248557,-6.290071,3
5.156410,-8.634733,2
-1.639804,1.916041,0
-0.680859,1.744308,0
-2.390589,-6.895362,3
-7.280685,8.454388,1
4.803379,-9.529844,2
-8.097482,9.088183,1
-1.306915,-7.382275,3
-0.796380,2.604626,0
-7.663651,8.130033,1
4.884469,-9.193155,2
-7.059296,7.974473,1
-7.289572,9.040872,1
-8.337553,9.529358,1
4.783815,-9.776599,2
-1.139624,0.823067,0
-1.385673,-7.482266,3
-6.728740,9.285609,1
-1.538780,-7.628906,3
5.343594,-8.919247,2
4.930795,-8.936502,2
5.622259,-8.783620,2
-8.528344,8.692865,1
0.559571,0.948130,0
5.334221,-8.111047,2
-6.761350,10.119646,1
-6.730119,8.269205,1
-1.290603,-7.695416,3
5.332317,-8.568041,2
5.472894,-8.190233,2
-1.237368,1.493464,0
-1.261841,-7.119376,3
-0.423679,2.853160,0
-2.063152,-7.429520,3
0.048227,2.193252,0
-2.061995,-7.677622,3
-6.890763,8.998101,1
0.101744,1.711394,0
-1.363857,-6.800698,3
-0.903249,1.253465,0
3.786692,-9.171704,2
5.062726,-8.135936,2
4.928517,-8.532860,2
-0.995709,-7.002396,3
-0.097700,1.882299,0
-2.507079,-6.820797,3
-2.336114,-6.492152,3
-1.668967,2.065088,0
-2.295893,-7.931797,3
4.624810,-8.726411,2
-6.966033,9.668356,1
-5.879888,9.489534,1
4.151455,-8.995749,2
-7.408735,9.434179,1
4.274306,-8.957864,2
-0.100861,1.015079,0
-7.414281,9.938332,1
4.260832,-8.291586,2
5.471307,-7.907034,2
5.192337,-8.912255,2
-0.709913,1.744285,0
5.623064,-8.155990,2
-0.082322,1.849350,0
0.176914,2.697738,0
-1.669810,-7.810546,3
-2.556553,-8.109725,3
-1.769814,-7.846770,3
-2.233863,-6.592875,3
0.177271,2.624208,0
-0.306563,2.532968,0
-0.743179,1.159324,0
-1.343110,-5.719333,3
-0.853763,2.590522,0
-0.129711,0.250969,0
4.628710,-8.336246,2
5.261798,-8.675461,2
-6.892788,9.644181,1
4.440716,-7.757580,2
-0.727350,-8.189268,3
-0.889426,1.375608,0
-6.625041,8.270985,1
-6.909998,8.764256,1
-1.652133,1.501155,0
5.059037,-9.043900,2
5.921908,-8.938866,2
5.226542,-8.529582,2
-2.473289,-7.668407,3
-1.434133,-6.961942,3
-7.021248,9.315845,1
5.651480,-7.630789,2
-6.518772,8.775334,1
-8.600657,8.595454,1
-2.007905,-7.180411,3
-2.487440,-7.513231,3
5.434196,-8.424987,2
4.415216,-8.757085,2
-2.050044,-7.589630,3
-6.940218,8.368134,1
5.121386,-9.429405,2
-0.372177,2.574766,0
-0.906407,2.852341,0
-0.294479,2.280670,0
-7.579886,8.188250,1
-0.600559,1.940851,0
5.532608,-7.939487,2
4.277566,-8.768186,2
-0.805110,2.058149,0
-0.677539,2.700419,0
5.586762,-8.221389,2
-2.003637,-7.274460,3
5.746580,-7.108452,2
-1.763793,-7.337441,3
-1.938713,-7.375572,3
-2.781334,-6.744678,3
-1.128935,-6.375047,3
0.456376,1.733458,0
-7.309561,8.911517,1
-7.181192,8.759259,1
-6.796538,8.310858,1
-7.123856,10.127237,1
-7.258487,8.619091,1
5.437270,-7.933153,2
-1.926451,-7.888265,3
5.253050,-8.631432,2
6.210390,-7.903962,2
-0.556111,3.061182,0
-8.125625,8.918434,1
-0.933696,1.157441,0
5.362289,-8.543996,2
5.365551,-9.047524,2
-6.874274,10.332746,1
-1.607026,-7.062502,3
-8.035874,8.655532,1
4.117455,-8.562839,2
-0.223443,1.594572,0
-7.574141,10.030997,1
-1.805080,-6.592764,3
-7.430913,9.279651,1
5.723721,-8.814516,2
-1.587499,0.804176,0
5.204217,-9.451097,2
-1.717315,-5.756114,3
-8.011598,9.745782,1
-7.477565,8.465290,1
-2.216200,-6.229175,3
-6.568984,9.253482,1
-0.425685,1.162320,0
-0.506742,2.838098,0
-1.690432,-6.650284,3
4.089521,-8.671461,2
5.306432,-9.719625,2
-2.410946,-7.021845,3
6.041341,-7.866044,2
-0.257708,1.312640,0
-2.458273,-7.252616,3
-2.823816,-6.347074,3
-0.033124,2.237177,0
-0.531250,2.099447,0
5.939250,-9.674739,2
-0.174398,0.577770,0
5.466957,-8.512406,2
-1.421039,-6.812377,3
4.592113,-8.100216,2
5.874341,-9.377883,2
-7.371668,8.649384,1
-2.593579,-7.617100,3
-2.093784,-7.394067,3
-8.166625,8.634723,1
4.761508,-8.419272,2
-8.546041,8.557071,1
-2.339577,-6.598492,3
-3.037039,-7.806175,3
5.379791,-8.989904,2
4.071133,-7.320043,2
4.281336,-8.382563,2
-0.236970,1.223983,0
-8.471785,9.149921,1
5.162294,-8.132463,2
-7.880660,8.544966,1
5.959268,-8.128656,2
-6.614381,9.944878,1
-0.694877,1.502941,0
-2.063931,-7.176415,3
-6.703542,9.313036,1
-9.142241,7.303232,1
-1.686532,-7.019650,3
-1.632415,-6.996587,3
-1.108887,1.674469,0
-6.364899,9.770958,1
-7.184490,9.452797,1
-0.859476,1.976594,0
4.333550,-8.251204,2
-6.238463,8.860510,1
-0.009139,1.617869,0
-2.234256,-6.966779,3
5.415718,-8.051339,2
5.330912,-8.160445,2
-7.224818,9.573559,1
-1.884625,-6.543071,3
-2.364005,-8.358637,3
-7.585969,9.125168,1
5.085297,-9.184993,2
-2.976803,-6.772478,3
-2.807812,-7.074726,3
-6.722124,8.629108,1
-0.482245,2.251353,0
5.060050,-10.000320,2
5.385644,-8.374401,2
-0.944233,1.518334,0
-2.033770,-7.255616,3
-0.880803,1.825587,0
-1.411686,1.304329,0
-7.481907,8.686635,1
-8.275375,9.187193,1
-7.378469,9.162302,1
5.625599,-8.609608,2
4.769699,-8.092593,2
-0.463296,1.174888,0
0.012918,1.360835,0
4.460275,-9.621414,2
-1.808858,-6.998537,3
-7.585289,8.832808,1
5.017708,-7.797923,2
-6.597982,9.415430,1
4.532690,-8.482727,2
5.023950,-8.800962,2
-0.295214,1.392276,0
-7.500563,9.423587,1
-8.173269,9.298678,1
-1.858407,1.652362,0
-0.337599,1.449493,0
5.170763,-9.476604,2
-1.359735,-7.502571,3
-6.813399,8.168200,1
-0.898424,1.839371,0
-7.485593,8.723703,1
-1.593576,2.562864,0
5.312738,-8.233966,2
-1.447512,1.999097,0
6.036037,-9.262102,2
-1.186949,1.753437,0
-7.532393,9.083410,1
-1.953387,-6.145708,3
-1.966582,-6.622138,3
5.394061,-8.442715,2
0.246230,1.267047,0
-0.451407,1.314799,0
-0.517679,-7.407405,3
-7.744171,8.947218,1
-2.518432,-6.054746,3
5.300044,-8.290144,2
-1.303512,2.681061,0
-7.352584,9.236331,1
-1.348496,-7.435944,3
-0.224057,0.822354,0
5.586375,-7.789031,2
-7.236023,9.514187,1
-7.138145,10.081254,1
-1.086142,1.214024,0
-7.155422,10.212841,1
5.008300,-9.009337,2
6.236725,-8.910007,2
-6.831257,8.609859,1
-0.644859,1.200762,0
4.677823,-8.709573,2
-2.848894,-6.982859,3
-6.629987,9.131987,1
-1.552460,-7.483967,3
-8.009581,9.357975,1
-7.842797,9.501230,1
-7.256551,9.162669,1
-6.515460,8.854671,1
5.400789,-7.338739,2
-7.634603,8.876012,1
4.344785,-8.242889,2
-7.442734,9.397128,1
0.613150,1.746571,0
-8.337251,9.192928,1
-7.294082,9.710898,1
5.419735,-9.318586,2
-0.486814,2.438746,0
0.230014,0.974286,0
0.323119,3.261308,0
-1.239903,3.330036,0
-1.828874,-6.747513,3
-2.234014,-7.084607,3
-0.419124,1.559153,0
5.252664,-7.495994,2
-7.904600,9.752422,1
4.452112,-8.478940,2
-0.791750,1.346285,0
-1.573623,-5.854801,3
-0.499027,1.505297,0
-2.182215,-7.834859,3
-7.103085,10.599954,1
-8.241751,8.852651,1
-0.269917,1.361222,0
3.876968,-8.345843,2
-8.567657,8.820024,1
5.363280,-8.489553,2
-2.442411,-6.382397,3
-0.864734,2.198814,0
-7.196595,9.268374,1
-8.036197,9.168058,1
-7.040391,9.004405,1
-0.230072,2.071629,0
-8.360929,9.016628,1
-1.394720,-7.812724,3
-1.259143,-6.859297,3
0.771798,1.676325,0
6.177057,-8.645577,2
-7.581152,9.572551,1
-7.480799,7.955213,1
-7.549293,8.858881,1
-7.519190,7.630589,1
6.162831,-8.301019,2
4.972612,-8.243793,2
-7.221173,8.844079,1
-1.276849,-7.562714,3
-0.018592,1.605533,0
-3.086781,-7.336864,3
5.739389,-8.134259,2
-2.532549,-7.049284,3
5.224563,-8.308559,2
-0.786443,2.371347,0
4.821764,-7.896401,2
-2.129464,-7.580431,3
-1.335132,-7.232045,3
-7.582043,8.845790,1
-2.061399,-6.824826,3
-0.126017,2.659574,0
6.052503,-8.394630,2
0.584166,2.089700,0
-6.511868,7.525913,1
-0.185479,2.046777,0
5.075356,-8.364769,2
-6.192511,8.791242,1
5.297059,-8.456150,2
-6.818681,8.280881,1
-0.380156,2.713887,0
-0.857591,2.091201,0
-1.699440,-7.553604,3
-6.587027,8.098186,1
-8.283313,9.205287,1
-1.327506,-7.434585,3
-6.943917,8.688442,1
-2.072307,-6.790450,3
-1.661075,-7.571778,3
-7.150638,9.935361,1
-0.057690,1.615955,0
-1.799192,-5.874862,3
0.736072,2.332212,0
-2.560146,-6.891007,3
-0.662458,1.619650,0
-1.705536,-6.952716,3
-1.532087,-6.947965,3
4.505671,-8.297376,2
5.898784,-8.062959,2
-8.106397,8.375981,1
-1.363551,-6.830638,3
5.447306,-7.477376,2
-6.831195,8.292928,1
3.660523,-8.218087,2
4.106318,-9.329552,2
-7.387833,8.627232,1
4.405384,-8.571067,2
-6.762156,8.957975,1
5.701878,-8.686304,2
5.216094,-8.114428,2
0.020509,2.000655,0
4.385731,-8.176716,2
4.772808,-8.527144,2
-1.528216,-6.942798,3
-1.541331,1.610917,0
-7.485023,9.262620,1
-7.408200,8.567518,1
-2.463909,-8.039675,3
-2.317750,-7.206338,3
-6.741275,8.644389,1
-1.918652,-7.089484,3
0.242814,1.708439,0
-1.681675,-7.533840,3
3.983887,-6.139195,2
-0.502743,1.654657,0
-8.790534,9.281655,1
-0.854821,-6.632612,3
-7.632296,9.325686,1
-6.284783,9.389689,1
5.474178,-8.946609,2
-7.015027,9.568715,1
5.672618,-8.244306,2
-7.728668,8.457741,1
4.807648,-8.307005,2
5.606812,-9.865256,2
-2.832833,-6.463559,3
-0.215761,1.457399,0
-6.354670,10.882565,1
-1.983453,-6.332649,3
-0.160957,2.150265,0
5.625066,-6.978702,2
-6.705271,9.352860,1
0.364093,1.846441,0
-7.787426,9.413340,1
0.697816,1.638392,0
-2.050415,1.728294,0
4.659853,-7.836861,2
5.992824,-7.754828,2
1.055343,1.575047,0
-7.180233,9.037975,1
5.649565,-8.453425,2
0.698274,2.119240,0
-8.715313,9.612538,1
-7.366039,9.001239,1
-1.301851,1.125004,0
-0.573277,2.302089,0
-0.351778,2.681518,0
-0.814839,-6.656508,3
-1.817670,-8.122700,3
-2.335514,-7.139710,3
0.160022,1.970946,0
-1.341998,2.403783,0
0.225914,1.536700,0
-6.961845,8.811584,1
5.197698,-7.775627,2
-8.314374,8.348637,1
-0.640117,0.432517,0
-7.638503,8.725590,1
5.001269,-8.307650,2
-2.228339,-6.242877,3
4.656189,-8.508144,2
-1.926105,-6.644523,3
-6.437845,8.799029,1
-8.011162,9.189548,1
4.338130,-7.575182,2
-0.644725,2.309402,0
0.060837,1.866799,0
5.059626,-8.831177,2
-1.898329,-7.165188,3
-7.665657,8.802932,1
-7.700266,9.047207,1
0.075310,1.587617,0
-3.111882,-7.219627,3
3.913157,-8.963010,2
-0.654260,1.202227,0
4.666311,-8.719869,2
-7.759885,8.266264,1
-1.417242,-6.699680,3
-7.805893,10.235882,1
-0.203636,2.283817,0
-0.028862,2.327266,0
6.068110,-9.675011,2
0.783049,2.307101,0
-7.826743,9.797881,1
-1.947836,-6.519592,3
-0.986767,-7.341456,3
4.716712,-9.206520,2
-1.453951,-7.108252,3
-0.994960,-7.098531,3
-2.527519,-7.313297,3
-0.485611,1.758819,0
6.205270,-9.478854,2
6.173071,-9.418969,2
-1.504180,-6.594265,3
-7.098805,9.427386,1
5.688621,-8.809475,2
-6.079886,8.996264,1
4.860194,-9.842355,2
-7.735263,9.086680,1
0.184662,2.406230,0
-1.246242,-6.639395,3
5.146082,-8.391558,2
-1.814749,1.586102,0
-2.102500,-6.383542,3
-7.312823,9.316693,1
0.177800,1.884531,0
-0.431615,2.228447,0
-1.118652,0.820953,0
-2.395576,-7.101042,3
0.733577,2.377476,0
-1.257275,-6.777736,3
-7.642653,9.442082,1
5.425932,-8.846429,2
5.509864,-7.851557,2
-2.606002,-6.766912,3
4.390069,-9.184427,2
-7.161263,9.579533,1
4.632721,-8.778383,2
-0.602567,1.567222,0
-2.189570,-8.164625,3
-1.756161,-6.853584,3
-7.979980,8.357759,1
-1.719145,-6.986743,3
-7.525735,8.151640,1
-2.425982,-7.057922,3
-0.337225,2.061432,0
-7.257251,8.983778,1
0.453932,2.103963,0
-0.034712,1.524489,0
-7.642803,7.948921,1
-6.212288,8.766379,1
5.224679,-9.176508,2
-2.804892,-7.502632,3
-0.397480,1.530418,0
-1.318193,2.362263,0
-3.301128,-6.455787,3
-7.942009,9.612758,1
-2.613428,-6.693026,3
-1.510356,1.492583,0
-1.644237,-7.146953,3
-1.461937,1.942283,0
-0.488256,3.455668,0
-8.067657,8.267918,1
5.503604,-8.789416,2
5.032207,-8.026406,2
4.699315,-7.350195,2
-1.282911,1.188393,0
-2.271997,-7.023388,3
-0.587145,2.322125,0
-2.165167,-6.523839,3
-2.103774,-5.425768,3
-2.472173,-7.416011,3
-0.633291,1.726940,0
-3.611938,-6.493670,3
-6.710416,10.076413,1
-2.788836,-7.012914,3
-0.889817,1.998221,0
-6.961779,8.304137,1
-6.981137,8.546047,1
-2.474745,-7.594635,3
-1.037937,2.322968,0
4.902315,-8.486353,2
-7.495261,9.144414,1
5.277214,-8.060049,2
-9.089284,8.955544,1
-6.516501,10.351919,1
5.137599,-8.427147,2
-6.397391,7.544820,1
-0.011447,1.460777,0
-1.551879,-6.994853,3
6.003943,-8.897515,2
-0.308487,2.325494,0
-0.637281,3.186064,0
-8.590195,9.537542,1
-1.808295,-7.631512,3
-1.513332,-6.347165,3
5.110883,-9.587269,2
-0.554540,-6.167260,3
-8.356219,8.488480,1
-8.807792,8.895947,1
5.398529,-7.974998,2
4.768716,-8.355597,2
-1.393679,1.774328,0
5.273931,-9.170268,2
-7.471835,7.938167,1
-0.505098,2.024286,0
0.076772,1.286228,0
-0.747649,1.254271,0
0.082157,3.240194,0
5.602317,-8.564772,2
4.241460,-8.672256,2
0.571482,0.990582,0
-1.958874,-6.908378,3
4.661324,-8.331878,2
6.185037,-8.523875,2
-1.462834,-6.762098,3
-8.007990,8.139138,1
4.991438,-8.834086,2
-0.335171,2.586530,0
-0.017110,2.352343,0
-6.623976,9.236749,1
5.751235,-8.782143,2
-7.433782,9.013284,1
0.321428,3.474442,0
4.787319,-9.201691,2
-2.335847,-8.538198,3
-2.660613,-6.963428,3
-8.314676,8.920731,1
5.018907,-8.573766,2
5.046803,-7.514505,2
-6.934732,9.172103,1
-7.035749,9.289444,1
-7.199135,8.511658,1
5.748662,-8.914207,2
-8.062813,8.641267,1
-6.738705,9.872273,1
-2.053290,-6.939215,3
-7.683842,8.747984,1
-6.683440,7.861657,1
-1.932524,-6.974171,3
-2.367704,-7.713898,3
